"index","subj_idx","Sex","BirthYear","Education","shapeFileName","shape","shapeEn","shapeName","shapeNameEn","characterName","characterNameEn","misNum","correctResp","subjResp","series","condition","block","blockType","trial","response","acc","rt","time_elapsed"
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"343",1389363
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"824.6",1391395
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"660.7",1393267
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"656.2",1395141
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"734.1",1397084
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"770",1399068
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"829.3",1401108
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"815.8",1403140
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"714.8",1405060
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"619.9",1406892
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"690.4",1408795
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"775.8",1410779
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"731.3",1412716
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"164.8",1414107
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"798.5",1416116
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"442",1417771
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","null",0,"mismatch",NA,"formal",NA,0,0,"null",1421080
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1031.4",1423323
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"751.6",1425276
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"762.5",1427244
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"718.6",1429172
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"719.9",1431109
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"1165.4",1433483
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"1422.3",1436132
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"934.1",1438284
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1100.6",1440596
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"689.3",1442499
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"五边形","五边形",NA,NA,2,"m","n",0,"mismatch",NA,"formal",NA,0,0,"975.5",1444683
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1372.8",1447268
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"944",1449420
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"840.3",1451476
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1424.3",1454108
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"774.5",1456100
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1530",1458860
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"783.1",1460852
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"680.2",1462740
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"784.6",1464740
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"849.7",1466804
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"620.7",1570804
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","null",0,"match",NA,"prac",NA,0,0,"null",1574347
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","null",0,"match",NA,"prac",NA,0,0,"null",1578120
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"847.7",1581388
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"1145.8",1584964
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"727.6",1588124
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","null",0,"match",NA,"prac",NA,0,0,"null",1591658
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"1001.2",1595076
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"649.9",1598156
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"1037",1601628
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"609.6",1604660
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"771.8",1607852
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"781",1611060
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"566.6",1614068
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"519.9",1617012
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"669.6",1620108
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"609",1623148
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"621.6",1626204
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"638.8",1629284
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"942.6",1632652
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"prac",NA,0,0,"668",1635740
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"prac",NA,0,0,"1089.5",1639244
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"559.1",1642244
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"673.4",1645355
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"817.6",1648612
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"819.3",1651860
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"634.2",1654940
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"899",1658268
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"857.4",1661557
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"1088.7",1665068
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"633.3",1668115
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"948",1671493
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"593.8",1674516
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"747.9",1677700
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","null",0,"mismatch",NA,"prac",NA,0,0,"null",1681393
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"605.8",1684420
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"649.2",1687508
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"741.7",1690683
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"565.6",1693686
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"615.7",1696740
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"725.2",1699891
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"791.2",1703107
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"657.9",1706187
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"576.3",1709188
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"1145.5",1712756
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"674.1",1715860
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"919.7",1719204
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"prac",NA,0,0,"1181.5",1722828
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,1,"m","null",0,"mismatch",NA,"prac",NA,0,0,"null",1726524
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","m",0,"match",NA,"prac",NA,0,0,"798.4",1729740
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"513.3",1732684
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"598.3",1735700
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"486.6",1738604
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"542.2",1741571
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","m",0,"match",NA,"prac",NA,0,0,"577.4",1744588
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"792.1",1747803
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"prac",NA,1,1,"675.5",1750899
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"726.4",1754047
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"791.3",1757275
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"prac",NA,1,1,"820.2",1760523
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"996.6",1768819
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"1007.7",1771036
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1271.6",1773523
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"781.2",1775515
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"830.9",1777563
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"1012.3",1779779
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1109.3",1782092
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"759.3",1784059
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1119.3",1786387
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"1025.6",1788619
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"805.1",1790627
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1190.8",1793019
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"940.9",1795163
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"917.6",1797283
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"655.5",1799156
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"833.1",1801195
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"736.1",1803148
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"680.5",1805043
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"601.8",1806851
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"619.9",1808676
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"676.6",1810564
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"576.5",1812347
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"650",1814203
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"814.2",1816220
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"722.5",1818155
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"713.2",1820076
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"918.6",1822196
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"650.7",1824060
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"1050.6",1826324
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1255.6",1828796
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"951.9",1830956
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1146.2",1833315
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"843.3",1835363
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"581.7",1837156
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"599.4",1838963
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"684.1",1840851
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"623.4",1842684
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"743.2",1844635
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"850.9",1846692
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"587.7",1848492
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"724.3",1850427
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"630.7",1852268
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"807.2",1854291
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"740.6",1856243
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1039.5",1858492
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"656.6",1860356
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"524.6",1862083
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"543.5",1863835
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"683.3",1865724
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"466.5",1867404
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"831.4",1869452
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"779.1",1871436
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"600.3",1873252
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"666.9",1875132
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"617.7",1876963
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"615",1878780
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"26.3",1880020
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"746",1881972
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"76.9",1883252
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"2",1884468
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"299.8",1885972
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"128.4",1887316
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"579.2",1889100
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"678.3",1890996
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"674.8",1892876
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"628.4",1894716
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"722.6",1896652
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"480.7",1898340
